GISJOIN,ZCTA5CE10
G1300890021908,30083
G1300890021906,30083
G1300890023114,30083
G1300890021910,30083
G2601610400200,48109
G1201270082000,32114
G1201270082100,32114
G1201270082201,32114
G1201270082202,32114
G1201270082301,32114
G1201270081500,32114
G1201270081600,32114
G1201270081800,32114
G1201270081900,32114
G1201270092500,32114
G1200630210900,32460
G2800490001300,39216
G3600670015700,13104
G3600670015201,13104
G3600670015202,13104
G3600670015203,13104
G4200550011500,17236
G4200550011600,17236
G3600670014800,13066
G3600670015100,13066
G3600670015000,13066
G4200430022900,17113
G4200430023300,17113
G4200430023400,17113
G3600530030800,13072
G3601090002200,13073
G2700170070300,55733
G2400430011400,21713
G2400430010500,21722
G2400430010600,21722
G3600750021300,13074
G3600670016100,13078
G3600670014700,13078
G3600670014900,13078
G1901750190100,50830
G4803450950100,79244
G3500450000402,87401
G3500450000708,87401
G3500450000607,87401
G3500450000302,87401
G3500450000401,87401
G3500450000301,87401
G3500450000503,87401
G3500450000202,87401
G3500450000100,87401
G3500450000205,87401
G3800530940100,58757
G2400430010300,21742
G2400430011201,21742
G2400430000100,21742
G2400430011202,21742
G2400430000200,21742
G2400430010200,21742
G3400090020302,08230
G3600530940401,13082
G3600670015601,13082
G4200610951100,17213
G2601250197200,48083
G2601250197300,48083
G2601250197400,48083
G2601250197500,48083
G2601250198000,48083
G2601250198100,48083
G2601250197000,48083
G2700610480700,55721
G1700630000102,60447
G1701970883303,60447
G1700630000400,60450
G1700630000103,60450
G1700630000700,60450
G1700630000500,60450
G1700630000200,60450
G1700630000300,60450
G2801210020302,39232
G3600750021501,13114
G3600750020400,13114
G3600670940000,13120
G3600670016200,13120
G1300670031004,30060
G1300670030800,30060
G1300670031106,30060
G1300670030700,30060
G1300670031113,30060
G1300670031001,30060
G2600990261400,48088
G2600990261500,48088
G2600990261600,48088
G2600990261700,48088
G2600990260000,48088
G2600990267600,48088
G2600990260100,48088
G2600990260200,48088
G2101110012202,40214
G2101110004500,40214
G2101110004100,40214
G2101110004600,40214
G2101110009106,40214
G2101110009105,40214
G2101110005600,40214
G2101110012204,40214
G2101110012302,40214
G2101110009000,40214
G2101110009103,40214
G1300670030901,30064
G1300670031503,30064
G1300670030209,30064
G1300670030231,30064
G1300670030602,30064
G1300670030902,30064
G1300670030233,30064
G2100710920300,41642
G1900130000200,50702
G1900130002901,50702
G1900130001000,50702
G1900130000900,50702
G1900130001200,50702
G1900130001100,50702
G1900130001301,50702
G5400330031400,26378
G5400410967300,26378
G5400770963800,26525
G1800110810603,46077
G1800110810604,46077
G1800110810605,46077
G2701150950700,55063
G2701150950800,55063
G2701150950600,55063
G2100710920800,41649
G1800390001000,46553
G3400290735103,08092
G3400290736002,08092
G3400290735101,08092
G5400330030800,26386
G2400130510000,21757
G3600230970400,13101
G3600750021402,13126
G3600750021603,13126
G3600750021604,13126
G3600750021605,13126
G3600750021401,13126
G3600750021502,13126
G3600750021601,13126
G3600750021602,13126
G0100730012103,35073
G0100730012104,35073
G1300670030326,30066
G1300670030324,30066
G1300670030312,30066
G1300670030311,30066
G1300670030314,30066
G1300670030601,30066
G1300670030506,30066
G1300670030507,30066
G1300670030313,30066
G1300670030340,30066
G1300670030341,30066
G2101110006800,40217
G2101110009300,40217
G2101110007000,40217
G2101110011114,40218
G2101110011005,40218
G2101110010901,40218
G2101110011003,40218
G2101110011301,40218
G2101110011200,40218
G2101110011302,40218
G2101110011002,40218
G2101110011508,40218
G3400070608205,08083
G3400070607401,08083
G3400070607402,08083
G5400330030500,26408
G3600670016501,13108
G3600670016502,13108
G2600990261100,48093
G2600990261200,48093
G2600990261300,48093
G2600990261800,48093
G2600990261900,48093
G2600990262000,48093
G2600990260300,48093
G2600990260400,48093
G2600990215300,48094
G2600990215500,48094
G2600990215200,48094
G0101170030103,35078
G1201090021004,32092
G1201090020902,32092
G1201090990100,32092
G2400110955301,21629
G2400110955202,21629
G2400110955302,21629
G2400290950100,21635
G2400350810600,21658
G3400150500202,08096
G3400150501103,08096
G3400150501102,08096
G3400150501003,08096
G3400150501104,08096
G3400150501001,08096
G3400150501002,08096
G3400150501105,08096
G2400410960600,21662
G4200870960100,17063
G3600330950800,12989
G2101110011706,40219
G2101110011907,40219
G2101110011905,40219
G2101110011405,40219
G2101110011906,40219
G2101110011406,40219
G2101110011901,40219
G2101110011904,40219
G1201090020901,32095
G5400910964700,26354
G5400910964900,26354
G5400910964600,26354
G2400410960700,21663
G3400070600200,08103
G3400070601400,08103
G3400070600400,08103
G3400070610300,08103
G3400070610400,08103
G3600190100600,12992
G3600190100200,12992
G2700250110100,55069
G3400150501107,08090
G3400150500800,08090
G4200670070100,17059
G3600250971000,13740
G3601070020200,13743
G1200310010600,32220
G1200310011700,32220
G1200310011901,32220
G2101250970200,40729
G2700370060709,55337
G2700370060711,55337
G2700370060714,55337
G2700370060747,55337
G2700370060741,55337
G2700370060710,55337
G2700370060738,55337
G2700370060737,55337
G2700370060748,55337
G2700370060713,55337
G2701370011200,55736
G3400230001100,08904
G3400230001200,08904
G3400230001300,08904
G3600610017800,10029
G3600610017402,10029
G3600610016400,10029
G3600610015802,10029
G3600610018400,10029
G3600610016800,10029
G3600610016200,10029
G3600610018200,10029
G3600610017200,10029
G3600610018000,10029
G3600610016002,10029
G3600610017000,10029
G3600610016600,10029
G3600610015602,10029
G3600610017401,10029
G3600610024500,10032
G3600610024700,10032
G3600610025300,10032
G3600610024301,10032
G3600610024100,10032
G3600610025100,10032
G3600610025500,10032
G3600610024900,10032
G3600610023900,10032
G3600850031901,10303
G3600850031902,10303
G3600850032300,10303
G3600850030302,10303
G3600850022300,10303
G3600850023100,10303
G3600850023900,10303
G3600850001700,10304
G3600850002100,10304
G3600850002700,10304
G3600850002900,10304
G3600850003300,10304
G3600850004000,10304
G3600850004700,10304
G3600850005000,10304
G3600850017700,10304
G3600850009601,10304
G3600850009602,10304
G3600850024800,10307
G3600850024401,10307
G3600850024402,10307
G3600850025100,10314
G3600850027301,10314
G3600850027302,10314
G3600850030301,10314
G3600850027702,10314
G3600850029102,10314
G3600850027704,10314
G3600850015100,10314
G3600850017300,10314
G3600850029104,10314
G3600850029103,10314
G3600850022800,10314
G3600850018701,10314
G3600850027705,10314
G3600850018702,10314
G3600850027706,10314
G3600850018901,10314
G3600850018902,10314
G3600850019700,10314
G4200370050900,17815
G4200370050800,17815
G4200370051000,17815
G4200370051100,17815
G4200370051200,17815
G4200370051300,17815
G4200370050300,17815
G3600250971300,13755
G2101210930300,40734
G1200310013723,32222
G1200310013726,32222
G1901890680200,50424
G1800870970402,46571
G1800870970401,46571
G3600050051600,10464
G3600050044200,10470
G3600050044901,10470
G3600050045102,10470
G3600050041400,10470
G3600050043500,10470
G3600050045101,10470
G3600050044902,10470
G3601190012303,10504
G3601190012304,10504
G2700610480500,55769
G1801410001200,46617
G1801410000900,46617
G1801410001000,46617
G1801410000800,46617
G2101190960300,41822
G3600790011700,10509
G3600790011800,10509
G3600790011900,10509
G3601190011000,10523
G3601190011200,10523
G4200970082300,17830
G1901530005000,50314
G1901530004900,50314
G1901530001200,50314
G1701970883904,60468
G1701970883903,60468
G1801410002100,46628
G1801410011000,46628
G1801410000200,46628
G1801410000100,46628
G1801410000302,46628
G1801410010900,46628
G1801410000400,46628
G1801410000500,46628
G4200350030900,17747
G2100670000300,40508
G2100670000200,40508
G2100670001100,40508
G2100670000900,40508
G2100670000802,40508
G2100670000801,40508
G2100670000102,40508
G1901670070400,51023
G2100750960100,42041
G2600490001100,48505
G2600490010304,48505
G2600490001700,48505
G2600490001800,48505
G2600490002000,48505
G2600490980100,48505
G2600490012202,48505
G2600490000100,48505
G2600490000200,48505
G2600490000400,48505
G2600490000600,48505
G2600490000800,48505
G2600490001000,48505
G2101330950200,41838
G3600490950200,13648
G0100730005103,35211
G0100730013002,35211
G0100730005702,35211
G0100730014302,35211
G0100730005101,35211
G0100730005200,35211
G0100730004000,35211
G0100730003803,35211
G2100670002200,40511
G2100670003702,40511
G2100670003804,40511
G2100670003803,40511
G2100670003703,40511
G2100670003704,40511
G2100670003802,40511
G2100670001300,40511
G2601630563600,48187
G2601630563800,48187
G2601630564300,48187
G2601630563300,48187
G2601630564200,48187
G2601630564402,48187
G2601630563200,48187
G2601630563500,48187
G2601630564401,48187
G2601630563900,48187
G2601630563700,48187
G2601630564000,48187
G2601630563400,48187
G2601630564100,48187
G2700610480600,55793
G2600870338000,48446
G2600870337500,48446
G2600870337000,48446
G2600870336000,48446
G2600870342100,48446
G2600870336500,48446
G2600870334500,48446
G2600870334000,48446
G2600870333500,48446
G1700370000100,60135
G1800970356900,46225
G1800970358000,46225
G1901530010600,50317
G1901530005300,50317
G1901530000102,50317
G1901530000202,50317
G1901530001800,50317
G1901530001900,50317
G1901530002100,50317
G1901530005200,50317
G1901530000101,50317
G1901530000103,50317
G1901530000201,50317
G5100090010300,24574
G0400150950402,86443
G2500270747102,01504
G2500270747101,01504
G1300110970100,30511
G2700170070400,55797
G2601510970600,48450
G2601510970700,48450
G1901590950100,50845
G3600450060100,13656
G3600450060500,13656
G3600890491300,13658
G1300150960101,30171
G0100730002306,35213
G0100730010801,35213
G0100730010803,35213
G2101570950300,42044
G1301390001201,30507
G1301390001302,30507
G1301390001301,30507
G1301390001202,30507
G1301390000701,30507
G1301390000702,30507
G2600490012008,48506
G2600490012006,48506
G2600490012009,48506
G2600490012003,48506
G2600490002200,48506
G2600490002300,48506
G2600490002400,48506
G2600490002600,48506
G2600490002700,48506
G2600490001900,48506
G2600490012007,48506
G2600490013111,48451
G2600490013113,48451
G2600490013110,48451
G2600490013002,48451
G2600490013112,48451
G2101190960400,41862
G1700310822702,60453
G1700310822701,60453
G1700310822801,60453
G1700310822102,60453
G1700310822802,60453
G1700310822602,60453
G1700310822101,60453
G1700310822500,60453
G1700310822601,60453
G1700310822200,60453
G1700310822301,60453
G1700310822302,60453
G1700310822400,60453
G3600450062500,13659
G3600890490500,13660
G0600370542402,90221
G0600370541605,90221
G0600370542103,90221
G0600370541606,90221
G0600370542000,90221
G0600370541604,90221
G0600370542106,90221
G0600370542105,90221
G0600370542401,90221
G0600370542104,90221
G0600370542200,90221
G2101010020602,42420
G2101010020701,42420
G2101010020200,42420
G2101010020800,42420
G2101010020400,42420
G2101010020100,42420
G2101010020300,42420
G2101010020500,42420
G2101010020601,42420
G2101010020702,42420
G3500310943901,87305
G3500310945500,87305
G2300170965400,04275
G2100670004005,40515
G2100670004006,40515
G2100670004007,40515
G2100670003407,40515
G2100670004003,40515
G2100670004106,40515
G2100670004107,40515
G2100670004105,40515
G2100670003406,40515
G2100670003917,40516
G2100670003918,40516
G1800970322700,46226
G1800970331000,46226
G1800970330806,46226
G1800970330900,46226
G1800970330500,46226
G1800970360201,46226
G1800970321600,46226
G1800970330805,46226
G1800970360202,46226
G1800970330600,46226
G1301370000601,30510
G1801130972400,46701
G1801130972600,46701
G0100770011700,35648
G3400290732103,08731
G3400290732104,08731
G3400290732002,08731
G3400290732001,08731
G2701710100100,55330
G2701410030503,55330
G2701410030504,55330
G2701410030502,55330
G2601610465000,48189
G2600930743700,48189
G2600930743800,48189
G1700310824123,60477
G1700310825304,60477
G1700310824122,60477
G1700310825302,60477
G1700310825303,60477
G1700310829901,60477
G1700310824507,60477
G1700310825400,60477
G3400290732101,08734
G3400290727001,08735
G3400290722500,08735
G3400250809301,08736
G3400250809302,08736
G3400290730000,08741
G3400250808800,08750
G3400250809200,08750
G3400290727002,08751
G3400290733000,08758
G4200970080200,17777
G1200310015300,32211
G1200310015400,32211
G1200310015501,32211
G1200310015502,32211
G1200310015001,32211
G1200310015002,32211
G1200310015100,32211
G1200310015200,32211
G1200310013200,32212
G2700190090501,55331
G2700530027501,55331
G2700530027504,55331
G2700530027503,55331
G0100330020703,35661
G0100330020704,35661
G0100330020701,35661
G0100330020801,35661
G1301630960400,30477
G3400410032101,08802
G3400190010400,08802
G3400350050802,08807
G3400350050901,08807
G3400350050902,08807
G3400350051000,08807
G3400350050704,08807
G3400350050701,08807
G3400350050703,08807
G3400350050801,08807
G3400350052100,08812
G3400230000300,08812
G1700890850703,60140
G1700890850702,60140
G1901530010803,50327
G1901530010804,50327
G1200310015801,32216
G1200310015923,32216
G1200310015802,32216
G1200310015924,32216
G1200310016000,32216
G2101570950100,42029
G1200330003506,32514
G1200330003507,32514
G1200330003508,32514
G1200330003503,32514
G1200330003505,32514
G1200330003607,32514
G1200330003608,32514
G1700310823603,60472
G1700310824300,60472
G3400230006703,08816
G3400230006403,08816
G3400230006601,08816
G3400230006604,08816
G3400230009400,08816
G3400230006605,08816
G3400230006606,08816
G3400230006607,08816
G3400230006608,08816
G3400230006701,08816
G3400230006500,08816
G3400190011500,08825
G3400190010200,08826
G3400230006300,08850
G2701430170300,55334
G0100730005909,35215
G0100730011804,35215
G0100730011802,35215
G0100730005908,35215
G0100730005905,35215
G0100730011803,35215
G0100730005910,35215
G0100730011210,35215
G0100730011207,35215
G0100730011209,35215
G1900350080100,51012
G1900350080400,51012
G1900350080200,51012
G2701370011100,55779
G3400190010701,08827
G3400190010300,08827
G3400230008202,08831
G3400230008204,08831
G3400230008206,08831
G3400230008207,08831
G3400230008209,08831
G3400230008205,08831
G3400230008208,08831
G3400230008300,08831
G4200970081900,17801
G4200970082100,17801
G4200970082200,17801
G4200970082000,17801
G1300970080403,30180
G1300450910103,30180
G1300450910104,30180
G1300450910101,30180
G1200310010201,32218
G1200310010202,32218
G1200310010301,32218
G1200310010304,32218
G1200310010401,32218
G1200310010402,32218
G1200310010303,32218
G1200310010101,32218
G1301390001101,30501
G1301390000900,30501
G1301390000800,30501
G1301390000600,30501
G1701970883700,60475
G1700310829600,60475
G3400190010500,08848
G3400190010600,08848
G3400350053602,08853
G3400230000608,08854
G3400230008800,08854
G3400230000401,08854
G3400230000403,08854
G3400230000404,08854
G3400230000501,08854
G3400230000502,08854
G3400230000603,08854
G3400230000701,08854
G3400230000606,08854
G3400230000702,08854
G3400230007703,08857
G3400230007704,08857
G3400230007805,08857
G3400230007806,08857
G3400230007912,08857
G3400230007702,08857
G3400230007801,08857
G3400230007804,08857
G3400230007906,08857
G4201190980101,17810
G4200810011700,17810
G1900330951600,50401
G1900330950200,50401
G1900330951400,50401
G1900330950402,50401
G1900330950102,50401
G1900330950600,50401
G1900330950300,50401
G2700850950700,55336
G2700850950600,55336
G3400230003203,08863
G3400230003102,08863
G3400230003201,08863
G3400230009200,08872
G3400230007101,08872
G3400230007102,08872
G3400230007103,08872
G3400230007202,08872
G3400230008001,08879
G3400230007908,08879
G3400230007402,08879
G3400230007500,08879
G3400230007600,08879
G3400230007907,08879
G3400230008101,08884
G3400230008102,08884
G3400230006206,08902
G3400230006103,08902
G3400230006101,08902
G3400230006104,08902
G3400230006203,08902
G3400230006204,08902
G3400230006205,08902
G3400230006207,08902
G3600170970900,13730
G1300450910800,30185
G1300970080402,30187
G2101930970800,41774
G2801450950500,38828
G1800630210802,46168
G1800630210607,46168
G1800630210801,46168
G1800630210608,46168
G1800630210900,46168
G1800630210700,46168
G1801330956600,46171
G3600450060400,13634
G1700890850302,60110
G1700890850301,60110
G1700890850202,60110
G1700890850201,60110
G1201270082704,32169
G1201270082703,32169
G1201270082705,32169
G1201270082701,32169
G2101090960300,40402
G1901170950100,50238
G2701230030601,55130
G2701230033000,55130
G2701230030900,55130
G2701230031500,55130
G0100770011801,35610
G2601550031302,48414
G1900230070500,50670
G1700970860301,60099
G1700970860600,60099
G1700970860500,60099
G1700970860302,60099
G1700970860101,60099
G1700970860200,60099
G3400210003001,08620
G3400210003003,08620
G3400210001800,08638
G3400210001900,08638
G3400210003400,08638
G3400210003500,08638
G3400210003704,08638
G3400210001700,08638
G3400050982111,08641
G3400050702101,08641
G3400210003202,08648
G3400210003301,08648
G3400210003100,08648
G3400210003201,08648
G1302230120602,30134
G1300970080304,30134
G1300970080404,30134
G1300970080301,30134
G1300970080303,30134
G1300970080201,30134
G0101170030800,35186
G0100950030300,35175
G2102030950200,40409
G2700170070500,55707
G2400390930600,21817
G3400290715402,08701
G3400290715901,08701
G3400290715600,08701
G3400290715200,08701
G3400290715401,08701
G3400290715000,08701
G3400290715500,08701
G3400290715700,08701
G3400290715301,08701
G3400290715800,08701
G3400290715902,08701
G3400290716000,08701
G3400290715302,08701
G3400290714000,08723
G3400290714100,08723
G3400290714200,08723
G3400290714300,08723
G3400290713800,08723
G3400290713402,08723
G3400290713900,08723
G3400290713000,08724
G3400290713100,08724
G3400290713203,08724
G3400290713201,08724
G3400290713401,08724
G3400290713300,08724
G3400290713500,08724
G3400290713202,08724
G3400290713600,08724
G3400290713700,08724
G3600650026100,13424
G1800970390900,46202
G1800970353300,46202
G1800970354400,46202
G1800970353500,46202
G1800970353600,46202
G1800970354200,46202
G1800970391000,46202
G1300970080506,30135
G1300970080505,30135
G1300970080507,30135
G1300970080603,30135
G1300970080511,30135
G1300970080604,30135
G1300970080602,30135
G1300970080508,30135
G1300970080510,30135
G1300970080509,30135
G2700530026403,55305
G2700530026402,55305
G2700530026101,55305
G2700530026404,55305
G2701710100500,55302
G2701710100400,55302
G1901270950200,50247
G3400110040901,08360
G3400110040902,08360
G3400110040600,08360
G3400110040400,08360
G3400110040500,08360
G3400110040300,08360
G3400110041100,08360
G3600650025600,13425
G2800170950400,38851
G2800170950300,38851
G2601630562900,48170
G2601630561700,48170
G2601630561600,48170
G2601630562800,48170
G2601630561900,48170
G2601630562600,48170
G2601630562700,48170
G2601630562300,48170
G2601630562500,48170
G2601610464000,48170
G2601630562400,48170
G1201270080805,32174
G1201270083203,32174
G1201270083206,32174
G1201270080100,32174
G1201270080806,32174
G1201270080807,32174
G1201270080600,32174
G1201270080700,32174
G1201270080803,32174
G1901690010600,50248
G2601250138302,48165
G2601250138600,48165
G2400450010701,21837
G3600770590300,13439
G3600430010100,13439
G4200710010501,17545
G4200710010400,17545
G4200710010502,17545
G4200710010300,17545
G4200710011600,17545
G2701410030404,55308
G2601250125000,48442
G2601250124500,48442
G2601250125600,48442
G2601250124000,48442
G2601250123000,48442
G1300670031509,30127
G1302230120601,30127
G1302230120603,30127
G1300670030238,30127
G1300670031506,30127
G1300670031508,30127
G1300670031408,30127
G1300670030232,30127
G1300670030235,30127
G1300670031507,30127
G1300670030234,30127
G1300670031505,30127
G2601150830200,48166
G2601150831200,48166
G1800810610500,46184
G5400310970200,26812
G2400390930500,21838
G1201050012700,33844
G1201050014121,33844
G1201050012602,33844
G1201050012411,33844
G1201050012601,33844
G1201050012804,33844
G1201050012410,33844
G1201050014105,33844
G1201050014104,33844
G4200710013602,17551
G4200710013601,17551
G3600950740400,13459
G1201070951100,32187
G2601630597000,48173
G2601630592000,48173
G2601630598000,48173
G2100210930600,40468
G1901530011113,50266
G1901530011114,50266
G1900490050811,50266
G1901530011026,50266
G1900010960100,50250
G3400350053905,08502
G3400350053904,08502
G4200710014401,17560
G3600350970500,13470
G1800970390600,46216
G1301150001800,30147
G1200310012200,32205
G1200310002101,32205
G1200310012300,32205
G1200310002102,32205
G1200310002501,32205
G1200310002502,32205
G1200310002200,32205
G3400210004406,08512
G3400230008502,08512
G3400230008700,08512
G4200710014102,17562
G1300310110100,30450
G2101190960200,41772
G2601250132600,48380
G1900130002902,50651
G1900670480300,50653
G2601250132500,48381
G2601250132700,48381
G2601250132100,48381
G5400270968400,26852
G3400210004407,08520
G3400210004403,08520
G3400210004405,08520
G3400210004404,08520
G3600650940200,13476
G3600650940100,13478
G1201070951200,32189
G2701290790200,55310
G2601630591600,48174
G2601630585900,48174
G2601630585600,48174
G2601630585800,48174
G2601630586300,48174
G2601630585700,48174
G2601630586200,48174
G2601630585500,48174
G2601250134000,48382
G2601250134300,48382
G2601250134400,48382
G2601250135300,48382
G2601250135100,48382
G1200630210400,32431
G2601250981000,48383
G2601250130300,48383
G2601250130100,48383
G2601250130200,48383
G1700310828201,60438
G1700310828000,60438
G1700310828202,60438
G1700310827902,60438
G1700310828100,60438
G1801490953600,46532
G2400470951400,21851
G2400470951500,21851
G3400190011800,08530
G3400190011900,08530
G3400290718000,08533
G4200710013303,17584
G2700190091100,55315
G2101370920300,40489
G1800970360900,46218
G1800970360101,46218
G1800970360102,46218
G1800970350700,46218
G1800970352100,46218
G1800970352400,46218
G1800970352800,46218
G1800970350500,46218
G1800970350600,46218
G1800970352300,46218
G1800970350800,46218
G1800970351900,46218
G1900370070100,50659
G1900370070400,50659
G3400210003904,08534
G3400210003903,08534
G2400450010604,21874
G4200710013203,17601
G4200710011705,17601
G4200710011704,17601
G4200710011801,17601
G4200710011803,17601
G4200710011802,17601
G4200710011804,17601
G4200710011805,17601
G2101930970700,41773
G2600870339000,48444
G2600870339500,48444
G3400350054202,08558
G2400150031202,21903
G3400210000300,08610
G3400210002602,08610
G3400210002701,08610
G3400210002500,08610
G3400210002601,08610
G3400210003004,08610
G2400150031301,21904
G2400150031201,21904
G4200710013204,17602
G4200710013301,17602
G4200710013304,17602
G4200710014700,17602
G4200710000200,17602
G4200710000300,17602
G4200710000700,17602
G4200710000800,17602
G4200710000900,17602
G4200710013400,17602
G4200710013202,17602
G3600650026500,13502
G3600650021601,13502
G3600650021602,13502
G3600650021702,13502
G3600650980002,13502
G3600650020102,13502
G3600650020300,13502
G3600650023901,13502
G3600650023902,13502
G3600650020900,13502
G3600650021101,13502
G3600650021102,13502
G3600650021401,13502
G3600650021103,13502
G3600650021402,13502
G2700530026716,55311
G2700530026714,55311
G2700530026715,55311
G2700530026711,55311
G2800810950301,38857
G2601610422900,48176
G2601610426000,48176
G2601610423600,48176
G2601610423400,48176
G0100730001902,35206
G0100730002200,35206
G0100730002000,35206
G0100730000100,35206
G0100730002100,35206
G0100730005302,35206
G3400210000200,08611
G3400210000400,08611
G3400210000500,08611
G3400210000700,08611
G3400210000800,08611
G3400210001000,08611
G3400210002400,08611
G3400210000100,08611
G2400150031302,21911
G2400150030905,21911
G2400150030700,21911
G3400210003601,08618
G3400210003602,08618
G3400210003703,08618
G3400210001300,08618
G3400210001200,08618
G3400210001401,08618
G3400210001102,08618
G3400210001402,08618
G3400210001500,08618
G3400210001600,08618
G3600450060803,13602
G3600450060804,13602
G3600450061800,13606
G1901530000801,50310
G1901530000701,50310
G1901530000803,50310
G1901530000902,50310
G1901530001000,50310
G1901530000704,50310
G1901530000802,50310
G1901530000702,50310
G1901530000703,50310
G2100670002302,40502
G2100670001700,40502
G2100670000600,40502
G2100670000500,40502
G2100670002700,40502
G2100670000700,40502
G2100670002303,40502
G2100670002304,40502
G1901530003002,50312
G1901530003200,50312
G1901530002900,50312
G1901530003100,50312
G1901530002700,50312
G1200310016100,32207
G1200310016200,32207
G1200310015600,32207
G1200310016300,32207
G1200310015700,32207
G1200310016400,32207
G1200310000600,32207
G1200310000700,32207
G1200310000800,32207
G1800970321400,46220
G1800970320500,46220
G1800970320400,46220
G1800970320600,46220
G1800970330401,46220
G1800970320700,46220
G1800970321300,46220
G1800970321800,46220
G1800970321700,46220
G1800970321200,46220
G2601630566500,48184
G2601630566700,48184
G2601630566400,48184
G2601630566900,48184
G2601630566800,48184
G2601630566600,48184
G1900650080400,50662
G1900650080500,50662
G1900650080300,50662
G1201070950500,32148
G1201070950201,32148
G4200810011601,17702
G4200810011602,17702
G4200810011800,17702
G4200810011400,17702
G4200810010200,17727
G2701150950300,55735
G2600870338500,48412
G2600870333000,48412
G1801410012300,46536
G1800850961500,46538
G1800850961300,46538
G1300450910900,30116
G1300450911000,30116
G1300450910701,30116
G1300450910703,30116
G1300450910702,30116
G2601150833300,48144
G2701230034702,55119
G2701230980000,55119
G2701230031802,55119
G2701230034701,55119
G2701230037403,55119
G2701230042501,55119
G2701230042503,55119
G2701230042504,55119
G2701230030702,55119
G4200810010400,17728
G1200350060210,32164
G1200350060212,32164
G1200350060209,32164
G1200350060213,32164
G1200350060214,32164
G1200350060211,32164
G1200350060208,32164
G1900990040700,50228
G2701230040706,55126
G2701230040704,55126
G2701230040703,55126
G2701230040707,55126
G2701230040705,55126
G1300970080202,30122
G1300970080103,30122
G1300970080102,30122
G1701970880107,60440
G1701970880118,60440
G1701970880106,60440
G1701970880116,60440
G1701970880114,60440
G1701970880115,60440
G1701970880113,60440
G1701970880111,60440
G1701970880117,60440
G1701970880112,60440
G1701970880109,60440
G1701970880105,60440
G2601150832600,48145
G2601150832700,48145
G1200690030411,32159
G1200690030410,32159
G1200690030408,32159
G1201190911702,32159
G1200690030409,32159
G1201190910800,32159
G1200690030407,32159
G2700370060735,55122
G2700370060750,55122
G2700370060743,55122
G2700370060721,55122
G2700370060716,55122
G2700370060733,55122
G2700370060734,55122
G2700370060749,55122
G2700370060744,55122
G1800630210400,46165
G3600450060200,13624
G3600490950300,13626
G1201270082802,32168
G1201270082903,32168
G1201270083209,32168
G1201270082801,32168
G1201270082904,32168
G1201270082902,32168
G2601610420200,48160
G2601610421100,48160
G2601610421900,48160
G2601150830600,48160
G2601150830700,48160
G2601610422200,48160
G2701370013800,55705
G1901250030100,50219
G1901250030300,50219
G1901250030200,50219
G2102090040501,40379
G2601630558400,48150
G2601630558600,48150
G2601630558500,48150
G2601630558800,48150
G2601630558900,48150
G2601630558300,48150
G2601630559100,48150
G2601630558700,48150
G2601630559200,48150
G2601630559000,48150
G2801230020500,39074
G2801230020200,39074
G2801230020100,39074
G3601030145902,11706
G3601030146002,11706
G3601030145903,11706
G3601030146003,11706
G3601030147200,11706
G3601030147300,11706
G3601030145901,11706
G3601030146703,11706
G3601030146102,11706
G3601030147004,11706
G3601030147003,11706
G3601030146103,11706
G3600590517901,11709
G3601030159300,11713
G3600590520300,11714
G3600590519900,11714
G3600590520001,11714
G3600590520002,11714
G3600590520200,11714
G3600550014601,14428
G3600550015000,14428
G3600510031100,14435
G3600130036000,14063
G3600130035800,14063
G3600130035902,14063
G3600130035901,14063
G3600090960100,14065
G3600630024001,14067
G3600630024101,14067
G1900670480200,50471
G4200230960200,15834
G4200230960100,15834
G3601030201100,11717
G3601030146105,11717
G3601030146201,11717
G3601030146204,11717
G3601030146106,11717
G3601030145602,11717
G3601030145603,11717
G3601030145604,11717
G3601030145605,11717
G3601030145702,11717
G3601030146001,11717
G3601030159103,11719
G3601030159204,11719
G4200790217800,18201
G4200790217600,18201
G4200790217500,18201
G4200790217100,18201
G4200790216900,18201
G4200790217300,18201
G4200790217200,18201
G4200790217400,18201
G4200790217700,18201
G4200250020105,18210
G3600290015101,14080
G3600290015003,14080
G3600290940000,14081
G3600290015600,14081
G4200950017605,18020
G4200950017604,18020
G4200950017606,18020
G4200950017603,18020
G1200730001001,32301
G1200730000905,32301
G1200730000903,32301
G1200730001002,32301
G1200730000303,32301
G1200730000904,32301
G1200730000301,32301
G1200730000200,32301
G1200730000302,32301
G1200730000400,32301
G1700890852001,60174
G1700890852003,60174
G1700890852002,60174
G1700890852300,60174
G1700890852201,60174
G1800890030300,46312
G1800890030900,46312
G1800890031000,46312
G1800890030100,46312
G1800890030600,46312
G1800890030200,46312
G1800890030400,46312
G1800890030800,46312
G1800890030500,46312
G1800890030700,46312
G4200650950700,15851
G4200650950800,15851
G1200970042800,34744
G1200970042900,34744
G1200970042400,34744
G1200970042300,34744
G1200970043100,34744
G2001330951600,66733
G4200770006202,18031
G4200950016300,18032
G4200770005901,18032
G3600730401200,14098
G3600730040300,14103
G3600730040200,14103
G3600730040400,14103
G3600730040500,14103
G2700530026707,55369
G2700530026702,55369
G2700530026708,55369
G2700530026712,55369
G2700530026710,55369
G2700530026706,55369
G2700530026713,55369
G2500270759100,01515
G2500270728300,01520
G2500270728200,01520
G2500270728100,01520
G2500270728400,01522
G4200470950200,15853
G4200470950400,15853
G4200470951100,15857
G4200470951200,15857
G4200470951300,15857
