GISJOIN,ZCTA5CE10
G5500790080100,53211
G5500790007800,53211
G5500190950400,54437
G3300070950400,03582
G4201070000100,17967
G4200510260700,15425
G4200510260600,15425
G4200510260800,15425
G4200510260402,15425
G1200730002303,32303
G1200730000800,32303
G1200730000700,32303
G1200730001500,32303
G1200730002201,32303
G1200730002101,32303
G1200730002203,32303
G1200730002204,32303
G1300630040606,30236
G1300630040611,30236
G1300630040609,30236
G1300630040406,30236
G1300630040405,30236
G1300630040612,30236
G1300630040610,30236
G1300630040614,30236
G1300630040613,30236
G5500250003100,53716
G5500250002900,53716
G5500250010300,53716
G5500250002800,53716
G5500250010400,53716
G5500870012600,54944
G5400110010202,25705
G5400110010201,25705
G5400110000101,25705
G5400110000102,25705
G5400110001800,25705
G5400110002000,25705
G5400110001900,25705
G5500170011000,54732
G4200190903100,16002
G4200190911501,16002
G4200190911200,16002
G4200190911600,16002
G1300630040517,30238
G1300630040607,30238
G1300630040516,30238
G1800890040403,46321
G1800890040401,46321
G1800890040402,46321
G1800890040300,46321
G1200730001300,32304
G1200730000500,32304
G1200730002304,32304
G1200730002001,32304
G1200730001400,32304
G1200730002102,32304
G1200730000600,32304
G1200730002002,32304
G2700530027002,55359
G2500270731000,01603
G2500270733102,01603
G2500270731101,01603
G2500270731201,01603
G2500270733101,01603
G1700370000400,60178
G1700370000500,60178
G1700370000600,60178
G1700370000700,60178
G2601630521100,48216
G2601630521400,48216
G2601630521500,48216
G2601630520900,48216
G1800890020900,46323
G1800890021000,46323
G1800890021900,46323
G1800890022000,46323
G1800890021100,46323
G5500790015200,53203
G2500050630200,02760
G2500050630400,02760
G2500050630300,02760
G2500050630100,02760
G2601250120000,48367
G2000910052304,66216
G2000910052301,66216
G2000910052411,66216
G2000910052412,66216
G2002030957600,67861
G2500130801503,01119
G2500130801601,01119
G2500130801602,01119
G4701490040200,37086
G4701490040100,37086
G4802170961200,76660
G5100830990500,24558
G5106500010701,23669
G5106500010800,23669
G5106500010601,23669
G5106500010703,23669
G5106500011600,23669
G5106500010702,23669
G5106500010602,23669
G5106500011400,23669
G5106500010103,23669
G5000210964300,05761
G3900630000700,45840
G3900630000500,45840
G3900630001100,45840
G3900630000200,45840
G3900630000600,45840
G3900630000400,45840
G3900630001000,45840
G3900630000800,45840
G3900630000900,45840
G3900710954600,45135
G3900610022302,45249
G3900610024301,45249
G4800290191802,78258
G3901710950700,43506
G3901710950600,43506
G3901710950800,43506
G3900690980700,43527
G3900350156101,44131
G3900350182105,44131
G3900350192300,44131
G3900350182106,44131
G3900350156102,44131
G3900350182103,44131
G3900350182104,44131
G3901270966100,43730
G4100570960200,97136
G3901510702500,44706
G3901510713300,44706
G3901510701500,44706
G3901510713202,44706
G4804990950400,75410
G3901670021300,45744
G3901670021500,45744
G3901750988100,43316
G4201250745200,15330
G4201110021700,15558
G4600130951900,57445
G4701570021310,38120
G4701570009200,38120
G4701570009600,38120
G4600530971100,57533
G4601270020200,57025
G4802990970600,78609
G3901130021302,45420
G3901130021400,45420
G3901130002900,45420
G3901130003000,45420
G3901130021100,45420
G3901130021301,45420
G3901130003100,45420
G4200310990700,16248
G4700370018801,37220
G4700370018700,37220
G4700370015401,37138
G4700370010502,37138
G4701890030305,37138
G4700370010501,37138
G4700530967100,38355
G4804850013600,76367
G4804850013100,76367
G4804850012900,76367
G4900350112905,84084
G4900350112907,84084
G4900350112915,84084
G4900350112912,84084
G4900350113530,84084
G4900350112914,84084
G4900350112913,84084
G4900350112904,84084
G3900350176200,44138
G3900350176100,44138
G3900350190502,44138
G3900350190504,44138
G3900350190503,44138
G3900490008311,43228
G3900490008230,43228
G3900490008131,43228
G3900490008210,43228
G3900490008142,43228
G3900490007941,43228
G3900490008110,43228
G3900490008120,43228
G3900490008350,43228
G3900490007942,43228
G3901530504400,44301
G3901530504500,44301
G3901530505900,44301
G3901530505600,44301
G3901530504800,44301
G3901530505300,44301
G3901530504700,44301
G4201070001300,17981
G4200290307000,19390
G4200290306300,19390
G4200290306200,19390
G4701190010900,38461
G4701630041200,37663
G4701630043600,37663
G4600530971200,57317
G4700190071700,37687
G4700190071500,37687
G4000270202301,73165
G4001250500301,74801
G4001250500200,74801
G4001250500302,74801
G4001250500400,74801
G4001250501002,74801
G4001250501101,74801
G4200150980800,16914
G4700930004000,37912
G4700930003900,37912
G4700930004800,37912
G4700930004900,37912
G4700330961100,38001
G4001190011200,74085
G4000870400102,73010
G4000510000800,73010
G4201150032500,18834
G4200090980100,16678
G4200610951300,16678
G4701570020632,38133
G4701570021112,38133
G4701570021113,38133
G5000070003400,05482
G5000090950400,05824
G4000970040600,74365
G4100190060000,97462
G4100190050001,97462
G4400070013201,02857
G4400070013202,02857
G4400030020300,02893
G4400030020500,02893
G4400030020102,02893
G4400030020200,02893
G4400030020101,02893
G4400030020400,02893
G4400070001000,02909
G4400070001300,02909
G4400070001800,02909
G4400070001600,02909
G4400070001700,02909
G4400070002000,02909
G4400070001900,02909
G4600210984100,57632
G4804530001714,78726
G5000030971100,05201
G5000030971000,05201
G5000030970600,05201
G5000030971200,05201
G5000030970900,05201
G5100670020300,24101
G4100670031504,97229
G4100510007000,97229
G4100670031508,97229
G4100670031511,97229
G4100670031510,97229
G4100670031507,97229
G4100050020502,97068
G4100050022702,97068
G4100050020700,97068
G4100050020501,97068
G4100050020600,97068
G4201010036100,19154
G4201010036302,19154
G4201010036202,19154
G4201010036400,19154
G4201010036303,19154
G4201010036301,19154
G4201010036201,19154
G4201010036203,19154
G4500190002608,29414
G4500190002610,29414
G4500190002609,29414
G4500450002002,29605
G4500450001400,29605
G4500450001502,29605
G4500450001501,29605
G4500450002103,29605
G4500450003400,29605
G4500450002001,29605
G4500450002003,29605
G4500450002108,29605
G4802870980400,78942
G4802870980300,78942
G4804230002200,75791
G4804230002007,75791
G4804230002009,75791
G5000110010700,05478
G5000110010800,05478
G5000110010900,05478
G5000110010600,05478
G5100890010300,24112
G5100890010900,24112
G5106900000400,24112
G5106900000200,24112
G5100890010800,24112
G5106900000300,24112
G5106900000100,24112
G5106900000500,24112
G5100590481100,20171
G5100590481700,20171
G5100590482500,20171
G4200750002100,17026
G4200730010300,16142
G4500630020605,29172
G4500630020704,29172
G4801410010101,79908
G4802010232500,77013
G4802010232600,77013
G4802010232700,77013
G4800290160800,78226
G4800290161402,78226
G4800290160400,78226
G4800290160702,78226
G4803670140406,76085
G4803670140407,76085
G5000190951100,05853
G5101210021400,24162
G5101090950100,23117
G4200750002200,17038
G4200750002000,17038
G4200030473300,15228
G4200030473500,15228
G4200030473402,15228
G4200030473200,15228
G4200030473401,15228
G4201330020210,17339
G4500190003200,29404
G4600230970100,57369
G4800850031306,75098
G4800850031304,75098
G4800850031303,75098
G4800490950500,76823
G5100870200406,23060
G5100870200405,23060
G5100870200119,23060
G5100870200901,23060
G5100590490100,20151
G5100590491600,20151
G5100590420600,22303
G5100590420400,22303
G5100590420500,22303
G5101530901001,22172
G4200710014501,17532
G4200030523800,15147
G4200030523100,15147
G4200030524000,15147
G4200030523701,15147
G4600990010200,57018
G4600110958800,57006
G4600110959000,57006
G4600110958900,57006
G4600870964700,57319
G4803970040502,75032
G4803970040501,75032
G4804390111202,76140
G4804390111102,76140
G4804390106004,76140
G4804390106002,76140
G4801570671800,77477
G4801570671300,77477
G4801570671400,77477
G4801570671100,77477
G4801570671900,77477
G5000270966500,05143
G4200490012201,16412
G4200490012202,16412
G4200790216600,18222
G4200030426700,15116
G4200030426400,15116
G4200030426300,15116
G4600930020100,57787
G4804410013500,79541
G4803550003602,78410
G4803550003603,78410
G4803550003700,78410
G4803550003601,78410
G5000210962600,05777
G4200890300200,18325
G4200110013000,19512
G4200110013402,19512
G4200110013100,19512
G4200110013200,19512
G4200030473602,15243
G4200030470400,15243
G4200030470300,15243
G4200030473601,15243
G3900890757700,43023
G4802010340100,77034
G4802010321000,77034
G4802010320900,77034
G4802010321300,77034
G4802010321100,77034
G4803490970400,76641
G5000270966700,05156
G5000270966600,05156
G5000070002702,05452
G5000070002701,05452
G5000070002601,05452
G5000070002602,05452
G4200090980300,15521
G4200070602300,15009
G4200070602200,15009
G4200070602400,15009
G4200070602601,15009
G4200070602602,15009
G4200070602500,15009
G3800150011400,58572
G4804530001744,78727
G4804530001848,78727
G4804530001847,78727
G4804530001846,78727
G4804530001828,78727
G4804530001745,78727
G4802190950600,79358
G4801210021100,76201
G4801210020403,76201
G4801210021000,76201
G4801210020700,76201
G3901330600302,44202
G3901330600301,44202
G3901510711201,44614
G3900950001301,43606
G3900950007700,43606
G3900950007600,43606
G3900950006500,43606
G3900950002500,43606
G3900950001302,43606
G3900950001303,43606
G3900950001400,43606
G3900950001304,43606
G3901550933700,44444
G3901550933500,44444
G3901550933600,44444
G4200150981400,17724
G4200490010301,16426
G3800390968400,58416
G4801410004311,79925
G4801410003401,79925
G4801410003403,79925
G4801410004310,79925
G4801410004303,79925
G4801410003404,79925
G4801410004305,79925
G4803750011000,79104
G4803750014500,79104
G4804390103601,76105
G4804390104604,76105
G4804390103702,76105
G4804390103701,76105
G4804390103500,76105
G4803650950500,75669
G3901130160100,45327
G3901130165000,45327
G3900490002730,43213
G3900490009361,43213
G3900490009230,43213
G3900490002750,43213
G3900490009220,43213
G3900490009250,43213
G3900490009340,43213
G3900490009350,43213
G3900490009240,43213
G3900490009210,43213
G3901490972200,45365
G3901490971700,45365
G3901490971900,45365
G3901490972000,45365
G3901490971800,45365
G3901490972100,45365
G3900990811600,44512
G3900990811300,44512
G3900990811700,44512
G3900990811900,44512
G3900990812002,44512
G3900990811800,44512
G3900990812001,44512
G3900990811400,44512
G3900990801500,44512
G4200070602701,15052
G3600210990200,12060
G3600830052402,12061
G4200690112500,18517
G4200690111500,18519
G3600130037500,14738
G3601010960400,14572
G3601170021502,14590
G3601170021501,14590
G3601170021600,14590
G2101610960100,41056
G2101610960400,41056
G2101610960300,41056
G2101610960200,41056
G2100370051901,41059
G3600830052601,12062
G3600570072200,12068
G3600090960900,14743
G3601210990100,14591
G3600550009500,14608
G3600550006900,14608
G3600550000200,14608
G3600550006500,14608
G3600550002700,14608
G3600550005900,14609
G3600550005600,14609
G3600550005400,14609
G3600550005800,14609
G3600550005700,14609
G3600550006000,14609
G3600550006100,14609
G3600550008301,14609
G3600550011000,14609
G3600550011100,14609
G3600550010901,14609
G3600550007802,14610
G3600550007600,14610
G3600550007700,14610
G3600550012500,14610
G3600550012600,14610
G3600550007801,14610
G2101170063702,41063
G2700530011704,55417
G2700530012102,55417
G2700530011703,55417
G2700530011800,55417
G2700530011998,55417
G2700530012101,55417
G4201230970200,16345
G4201230970100,16345
G4201230971200,16347
G3600130037400,14747
G4200790211201,18612
G4200790211202,18612
G4200790211302,18612
G4200790211203,18612
G4200690111000,18433
G1300890023405,30294
G1300630040409,30294
G1300630040410,30294
G1301510070101,30294
G3600910061500,12074
G4201230971100,16351
G4201230971400,16351
G4201310400500,18615
G3600090961300,14779
G3600550008302,14617
G3600550010602,14617
G3600550010100,14617
G3600550010300,14617
G3600550010500,14617
G3600550010400,14617
G3600550010200,14617
G3600550003804,14620
G3600550003801,14620
G3600550003500,14620
G3600550003803,14620
G3600550003600,14620
G3600550003200,14620
G3600550003700,14620
G3600550003400,14620
G3600550012800,14620
G3600550003300,14620
G3600550003900,14621
G3600550005000,14621
G3600550004900,14621
G3600550008400,14621
G3600550004602,14621
G3600550004701,14621
G3600550007900,14621
G3600550004702,14621
G3600550004800,14621
G3600550008100,14621
G3600550005100,14621
G3600550008200,14621
G3600550005200,14621
G3600550008000,14621
G4201310400300,18446
G2102010970100,41064
G1302310980100,30295
G0500610950200,71851
G4701010970100,38462
G4701010970200,38462
G0202820000100,99689
G3600010014201,12077
G3600390080200,12083
G3601010962100,14801
G3601010962200,14801
G4200790215504,18660
G3600550010902,14622
G3600550010601,14622
G3600550010800,14622
G3600550010700,14622
G3600550013104,14623
G3600550013101,14623
G3600550013001,14623
G3600550013103,14623
G4201270960200,18453
G1300630040512,30296
G1300630040510,30296
G1300630040509,30296
G1300630040513,30296
G1300630040514,30296
G2100370052100,41073
G2100370052200,41073
G3600390080100,12087
G3600830051702,12090
G3600830051701,12090
G3600970950100,14818
G4200790200100,18701
G3601010961900,14823
G4201030950100,18458
G1301210003500,30303
G1301210002700,30303
G1301210009600,30305
G1301210009500,30305
G1301210009300,30305
G1900250950200,50579
G1100010005302,20036
G1100010005301,20036
G1100010005401,20036
G3600350991300,12095
G3600350990600,12095
G3600350991200,12095
G1901510980200,50581
G1300890022403,30307
G1300890020400,30307
G1300890020200,30307
G1301210001600,30307
G1301210003000,30307
G1300890020600,30307
G1300890020300,30307
G1200790990100,32350
G1700310825802,60409
G1700310825801,60409
G1700310825900,60409
G1700310825803,60409
G1700310826201,60409
G1700310826100,60409
G1700310826000,60409
G1700310826202,60409
G2601250191000,48307
G2601250193400,48307
G2601250193300,48307
G2601250193700,48307
G2601250193600,48307
G2601250194000,48307
G2601250191300,48307
G2601250193500,48307
G2601250194100,48307
G2601250191200,48307
G2601250191100,48307
G3600550014103,14626
G3600550013505,14626
G3600550014102,14626
G3600550014003,14626
G3600550014104,14626
G3600550013506,14626
G3600550014001,14626
G4200690100200,18503
G3400130020600,07039
G3400130020700,07039
G3400130020400,07039
G3400130020800,07039
G3400130020500,07039
G2400170850400,20662
G2400170851200,20664
G3400130016200,07043
G3400130016300,07043
G3400130016100,07043
G3600010013703,12110
G3600010013502,12110
G3600010013505,12110
G3600910062505,12118
G3600910062200,12118
G3600910062300,12118
G3600030950600,14813
G3600030950800,14813
G3600130030700,14701
G3600130037200,14701
G3600130030200,14701
G3600130037000,14701
G3600130030800,14701
G3600130030500,14701
G3600130030100,14701
G3600130037300,14701
G3600130030300,14701
G3600130030400,14701
G3600130030600,14701
G3600090961100,14706
G3400270040804,07045
G1000030002400,19805
G1000030001400,19805
G1000030002200,19805
G1000030002300,19805
G1000030012200,19805
G1000030002600,19805
G1000030002500,19805
G1000030012300,19805
G1000030012400,19805
G1000030012100,19805
G4700690950500,38052
G4200490011802,16407
G4200490011900,16407
G4200490010104,16410
G4200790200400,18702
G4200790200800,18702
G4200790200700,18702
G4200790215200,18702
G4200790215300,18702
G4200790201100,18702
G4200790201400,18702
G4200790201000,18702
G4200790200900,18702
G4200790200600,18702
G4200790211800,18702
G4200790201200,18702
G4200790200200,18702
G4200790200300,18702
G4200790211702,18702
G4200790200500,18702
G1301210001400,30306
G1301210001500,30306
G1300890022401,30306
G1301210000100,30306
G1301210000200,30306
G1300890020100,30306
G1800890010202,46402
G1800890010700,46402
G1800890010600,46402
G1800890010500,46402
G1800890010800,46402
G3600030951200,14715
G2400090860300,20689
G3600350990100,12134
G4200790211102,18643
G4200790211000,18643
G4200790211101,18643
G3600030950900,14806
G3601010961000,14809
G4200690101400,18508
G4200690111600,18508
G4200690101100,18508
G4200690101200,18508
G4200690101300,18508
G2700530111300,55410
G2700530109800,55410
G2700530023802,55410
G2700530111200,55410
G2700530010600,55410
G1800890042605,46373
G1800890042603,46373
G1900910970300,50548
G1900910970200,50548
G1900910970400,50548
G1900910970100,50548
G2400170850705,20695
G3400270040803,07058
G3400350052201,07059
G3400350052202,07059
G2400330800210,20708
G2400330800206,20708
G2400330800208,20708
G2400330800406,20708
G2400330800207,20708
G2400330800211,20708
G2400330800209,20708
G3400230002301,07067
G3400230002402,07067
G3400230002302,07067
G3400230002401,07067
G3400230002605,07067
G3600830052102,12138
G3600090960600,14755
G4200790211303,18618
G1701970883902,60401
G2100410950100,41045
G2601630551100,48236
G2601630551800,48236
G2601630550600,48236
G2601630550800,48236
G2601630550900,48236
G2601630550700,48236
G2601630551700,48236
G2601630551200,48236
G2700530100700,55412
G2700530100900,55412
G2700530100800,55412
G2700530100400,55412
G2700530100200,55412
G2700530000300,55412
G2400030708000,20711
G2400330800401,20715
G2400330800504,20715
G2400330800403,20715
G2400330800505,20715
G2400330800402,20715
G2400330800510,20716
G2400330800511,20716
G2400330800512,20716
G2400330803517,20721
G2400330800508,20721
G2400330803515,20721
G2400330804600,20722
G2400330804400,20722
G3400030060000,07075
G3600410950500,12139
G3600830052301,12144
G3600830052403,12144
G3600830052404,12144
G3600830051500,12144
G3600830051600,12144
G3600910062602,12148
G3600130036400,14757
G4200790215701,18621
G4200790213900,18621
G1800910042800,46382
G2700530103600,55413
G2700530102600,55413
G2700530103000,55413
G2700530102500,55413
G2700530002400,55413
G2700530103100,55413
G2400030740500,20724
G2400030741100,20724
G3400130020000,07078
G3400130020100,07078
G3400130020300,07078
G2400330801207,20735
G2400330801206,20735
G2400330801203,20735
G2400330801205,20735
G2400330801202,20735
G4200390110600,16433
G4200390110700,16433
G4201310400200,18629
G2101170063604,41051
G2101170063606,41051
G2101170063605,41051
G2101610960500,41055
G2700530104700,55415
G2601630531600,48238
G2601630536500,48238
G2601630530100,48238
G2601630536700,48238
G2601630530400,48238
G2601630536400,48238
G2601630531800,48238
G2601630531700,48238
G2601630536600,48238
G2601630536800,48238
G2601630531500,48238
G2601630530500,48238
G2601630530300,48238
G2601630536300,48238
G2400090860401,20736
G2400090860200,20736
G2400330802901,20743
G2400330802804,20743
G2400330803100,20743
G2400330803001,20743
G2400330802502,20743
G2400330803002,20743
G2400330802700,20743
G2400330802600,20743
G2400330802805,20743
G2400330802803,20743
G3400170019500,07094
G3400170019600,07094
G3400170019700,07094
G4200490012002,16438
G4200490012001,16438
G1301210010513,30291
G1301210010512,30291
G2700530022801,55416
G2700530106500,55416
G2700530023100,55416
G2700530023000,55416
G2700530022000,55416
G2700530109100,55416
G2700530022700,55416
G2700530022802,55416
G2700530022901,55416
G2700530022902,55416
G2400330801704,20745
G2400330801404,20745
G2400330801600,20745
G2400330801500,20745
G2400330801708,20745
G2400330801405,20745
G2400330801707,20745
G2400330801905,20746
G2400330801904,20746
G2400330801902,20746
G2400330802405,20746
G2400330802406,20746
G2400330802001,20746
G2400330801906,20746
G2400330802501,20746
G1000050050101,19960
G1000050050102,19960
G2400330801807,20748
G2400330801802,20748
G2400330801805,20748
G2400330801804,20748
G2400330801701,20748
G2400330801801,20748
G2400330801901,20748
G2400330801706,20748
G2400330801808,20748
G3400130001600,07107
G3400130001700,07107
G3400130000200,07107
G3400130000800,07107
G3400130000300,07107
G3400130000500,07107
G3400130000700,07107
G3400130001500,07107
G3400130000400,07107
G3400130000600,07107
G3400130000900,07107
G3600010014100,12159
G3600130036100,14723
G4200690101000,18509
G4200690100900,18509
G4200690100800,18509
G4200690112200,18509
G3600090961400,14772
G4200790214000,18634
G4200790214300,18634
G4200790214200,18634
G4200790214100,18634
G4200790215600,18634
G4200790214400,18634
G4200370051400,18635
G4200790216200,18635
G0101250010403,35476
G0101250010404,35476
G3600830052101,12052
G3601150092000,12057
G3600130036700,14724
G4200690100500,18510
G4200690100600,18510
G4200690100300,18510
G4200690100400,18510
G4200690112300,18510
G3600090960700,14731
G3601210990500,14569
G4200690110403,18411
G4200690110402,18411
G4200690110500,18411
G4200690110401,18411
G4200690112400,18411
G2500170373400,02460
G2500170373300,02460
G2500170374200,02461
G2500170374600,02465
G2500170374500,02465
G2500170374400,02465
G2500170370102,02472
G2500170370101,02472
G2500170370400,02472
G2500170370200,02472
G2500170370300,02472
G2500170367200,02493
G2500170367100,02493
G2500010013900,02532
G2500010013700,02532
G4200730010400,16143
G4200850032501,16145
G3601030159507,11951
G3601030159508,11951
G2500010012000,02664
G4200790216502,18249
G4200790216400,18249
G2500010013400,02537
G1901970980500,50533
G1901970980200,50533
G4200850031500,16148
G4200850031200,16148
G4200850031100,16148
G4200850031400,16148
G4200850031300,16148
G3601030158708,11953
G3601030158705,11953
G3601030158403,11953
G3601030158310,11953
G3601030201004,11954
G3601030158406,11961
G3601030158405,11961
G3601030110300,11743
G3601030110901,11743
G3601030111001,11743
G3601030110401,11743
G3601030110101,11743
G3601030111506,11743
G3601030110200,11743
G3601030111900,11743
G3601030111300,11743
G3601030111504,11743
G4201110020400,15924
G3600370951200,14482
G3600370951100,14482
G4201070002500,18252
G4201070002600,18252
G4201070002700,18252
G2701410030200,55398
G2701410030100,55398
G2601630579700,48229
G2601630579800,48229
G2601630579600,48229
G2601630579500,48229
G1300630040411,30273
G1300630040413,30273
G3601030180300,11964
G3601030145804,11749
G4200250020200,18255
G4200890300102,18302
G4200890300101,18302
G4200890300103,18302
G1800910040800,46360
G1800910040700,46360
G1800910040200,46360
G1800910040900,46360
G1800910040300,46360
G1800910041100,46360
G1800910041500,46360
G1800910041200,46360
G1800910041000,46360
G1800910041600,46360
G1800910041400,46360
G1800910041300,46360
G1800910040100,46360
G1800910040600,46360
G1800910040400,46360
G1800910040500,46360
G2700530104100,55405
G2700530106700,55405
G2700530105100,55405
G2700530106600,55405
G1901090950300,50539
G1700310809800,60202
G1700310810200,60202
G1700310810302,60202
G1700310810000,60202
G1700310810301,60202
G1700310809700,60202
G1700310809900,60202
G1700310810100,60202
G2700530109000,55406
G2700530110500,55406
G2700530108800,55406
G2700530107600,55406
G2700530108900,55406
G2700530110400,55406
G2700530110200,55406
G2700530106400,55406
G2700530108700,55406
G2700530107500,55406
G2700530107400,55406
G2601630506100,48234
G2601630506700,48234
G2601630504900,48234
G2601630510800,48234
G2601630506500,48234
G2601630506600,48234
G2601630506800,48234
G2601630505000,48234
G2601630506900,48234
G2601630506200,48234
G2601630506300,48234
G2601630505100,48234
G2601630507100,48234
G2601630507000,48234
G3601030170201,11971
G3601030201200,11971
G4200050980300,16218
G3601030190501,11977
G4200210011600,15943
G3601030134702,11754
G3601030134906,11754
G3601030134907,11754
G3601030134704,11754
G3601030123900,11757
G3601030124101,11757
G3601030123401,11757
G3601030123402,11757
G3601030124102,11757
G3601030124002,11757
G3601030124001,11757
G3601030124200,11757
G3601030123802,11757
G4201030950800,18324
G3601170021200,14513
G3601170021100,14513
G1300770170402,30277
G2800890030302,39071
G3601030190402,11978
G3601030190502,11978
G3600010014611,12009
G3600010014606,12009
G3600010014613,12009
G3600010014612,12009
G3600010014700,12009
G4200190910200,16020
G3601030147602,11769
G3601030147601,11769
G3600590517902,11771
G3600590518201,11771
G3600590518000,11771
G3600510031200,14517
G3601170020102,14519
G3601170020101,14519
G1200770950100,32334
G2500010011800,02675
G2500050631300,02703
G2500050631200,02703
G2500050631700,02703
G2500050631500,02703
G2500050631600,02703
G2500050631100,02703
G2500050631400,02703
G2500050631800,02703
G4200310990400,16232
G4200310990200,16235
G4200190911800,16037
G4200890301201,18330
G3600990950900,14521
G2500050615100,02715
G2500050614102,02718
G2500050642000,02720
G2500050642100,02720
G2500050642200,02720
G2500050641800,02720
G2500050642400,02720
G2500050642300,02720
G2500050641700,02720
G2500050641900,02720
G2500050652100,02740
G2500050652200,02740
G2500050651100,02740
G2500050652400,02740
G2500050651001,02740
G2500050651002,02740
G2500050651800,02740
G2500050652300,02740
G2500050652000,02740
G2500050651300,02740
G2500050651900,02740
G2500050651600,02740
G2500050651400,02740
G2500050651500,02740
G2500050651700,02740
G2500050652500,02744
G2500050652700,02744
G2500050652600,02744
G2500050652800,02744
G3600210990800,12017
G3601030158804,11772
G3601030158900,11772
G3601030159203,11772
G3601030159102,11772
G3601030159105,11772
G3601030159201,11772
G3601030159000,11772
G4200890300304,18334
G3601170020600,14522
G3601170020700,14522
G3600370951300,14525
G2500050651200,02746
G2500050650800,02746
G2500050650900,02746
G2500050650600,02746
G2500050650700,02746
G2500050633100,02769
G2500050633200,02769
G2500230541100,02770
G2500050632100,02771
G2500050632200,02771
G2500050645103,02777
G2500050645102,02777
G2500050645101,02777
G4200690111100,18403
G4200190911000,16052
G4200190912700,16055
G4200190911502,16056
G3601030158502,11779
G3601030158609,11779
G3601030145807,11779
G3601030158512,11779
G3601030158608,11779
G3601030146604,11779
G3601030145805,11779
G3601030145808,11779
G3601030146605,11779
G4200950015100,18343
G3601210990600,14530
G3300070950900,03581
G3601030135005,11780
G3601030135003,11780
G3601030135002,11780
G3601030135004,11780
G3601030135204,11787
G3601030135304,11787
G3601030134902,11787
G3601030135301,11787
G3601030135303,11787
G3601030135104,11787
G3601030134904,11787
G3601030134903,11787
G3601030145701,11788
G3601030135206,11788
G3601030145803,11788
G3600590518800,11791
G3600590518300,11791
G3600590518400,11791
G3600590518700,11791
G4200390111900,16111
G3600550013300,14543
G1200370970300,32320
G3300170088000,03851
G3300150101100,03865
G3300170082000,03869
G1000030014806,19701
G1000030014904,19701
G1000030014902,19701
G1000030016301,19701
G1000030016401,19701
G3600910061800,12020
G3600910061701,12020
G3600910061903,12020
G3600910061901,12020
G3600910061402,12020
G3600910061401,12020
G3600010014401,12046
G3600590409700,11793
G3600590409600,11793
G3600590416900,11793
G3600590415802,11793
G3600590415600,11793
G3600590415801,11793
G3600590415700,11793
G4200730010500,16116
G3601030146706,11795
G3601030146705,11795
G3601030146800,11795
G3601030146901,11795
G3601030146902,11795
G3601030146704,11795
G3601030147001,11795
G2101170061400,41015
G2101170061300,41015
G2101170065800,41015
G2101170065900,41015
G2101170061200,41015
G2101170065300,41015
G1700430841402,60190
G1901970980300,50525
G2400170850906,20602
G2400170850904,20602
G2400170850902,20602
G2400170850901,20602
G2400170850905,20602
G2400170850704,20603
G2400170850701,20603
G2400370995300,20609
G3400230003600,07008
G3400230003700,07008
G3400230003500,07008
G3400230003900,07008
G3400230003800,07008
G3600550014901,14559
G3600550014903,14559
G3600550014904,14559
G3600690052000,14560
G3600690051300,14561
G4200730011300,16120
G4200850030700,16121
G4200850030900,16121
G4200850030800,16121
G3600590519500,11801
G3600590518900,11801
G3600590519300,11801
G3600590519200,11801
G3600590519000,11801
G3600590519100,11801
G3600590519400,11801
G3600590519602,11803
G3600590519601,11803
G3600590519702,11803
G3600590519801,11803
G3600590519802,11803
G3600590519704,11803
G3600590519703,11803
G1901470960100,50528
G1901870010400,50530
G2700530026301,55391
G2700530027300,55391
G2700530027203,55391
G2700530027400,55391
G2700530027201,55391
G2400370996002,20619
G3600910062601,12019
G3600910062501,12019
G4200050980700,16249
G3601030169800,11901
G3601030169900,11901
G3601030190401,11901
G3601030201003,11930
G4200850032900,16127
G4200850033000,16127
G4200850032800,16127
G4200850033100,16127
G2101170066900,41017
G2101170064000,41017
G2101170064600,41017
G2101170064100,41017
G2101170065400,41017
G2101170064500,41017
G2101170065501,41017
G2101170066800,41017
G2101170064700,41017
G2101170065502,41017
G2800490010805,39056
G2800490010305,39056
G2800490010304,39056
G2800490010804,39056
G2800490010400,39056
G2800490010806,39056
G2400170851300,20622
G3400310124402,07014
G3600390080700,12051
G3600390080600,12051
G3600390080800,12051
G4200390110500,16316
G4200850032502,16133
G4200390112000,16134
G4201070000400,18214
G1300630040407,30260
G1300630040408,30260
G1300630040412,30260
G2700190090100,55388
G2500250081900,02121
G2500250090200,02121
G2500250090100,02121
G2500250091900,02121
G2500250090300,02121
G2500250082000,02121
G2500250082100,02121
G2500250110100,02121
G2500250100400,02124
G2500250100800,02124
G2500250092000,02124
G2500250100500,02124
G2500250092200,02124
G2500250100300,02124
G2500250100100,02124
G2500250100200,02124
G2500250092400,02124
G2500250092300,02124
G2500250101002,02126
G2500250100900,02126
G2500250140400,02126
G2500250101102,02126
G2500250101101,02126
G2500250101001,02126
G2400370995700,20636
G2400370995600,20636
G2400370996100,20650
G2400370995400,20650
G2400370995500,20650
G3400270040102,07035
G3400270040101,07035
G4200050980400,16262
G3600830052503,12033
G3600830052501,12033
G3600550015102,14464
G4200250020102,18229
G4200250020101,18229
G3600550013203,14467
G3600550013204,14467
G2500250051000,02128
G2500250050200,02128
G2500250180300,02128
G2500250051100,02128
G2500250050900,02128
G2500250050300,02128
G2500250050700,02128
G2500250050600,02128
G2500250050100,02128
G2500250050500,02128
G2500250050400,02128
G2500250051200,02128
